estabilizador de tension,"pstransftamf80","transformador de aislamiento monofasico tamf-80 de 8kva , presentacion en caja", ,550.00, ,"","W","elise"		
estabilizador de tension,"zzte7180m","estabilizad te7180n avr-1200va", ,999.00, ,"","Y","western digital"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","FAN COOLER CPU","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
fan cooler cpu,"accfanidis40tx","fan-cooler is-40-xt black", ,110.00, ,"","C","advance computer corp"		
fan cooler cpu,"accncfannhu14s","fan-cooler noctua nh-u14s nf-a15 pwm premium paracpu (140mm/marron/24.6 dba)[@@@]el n",1,98.00, ,"","C","noctua"		
fan cooler cpu,"accpute8166n","fan cooler para procesador teros te-8166n intel yamd tdp 200w máx aire[@@@]mantén tu ",>20,24.30, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","GARANTIA EXTENDIDA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
garantia extendida,"geepc11c55801-2","garantia ext. lq-590 2 aÑos",1,54.00, ,"","W","epson"		
garantia extendida,"geepsneppvpmlb1","ge powerlite s, x, w series",13,67.91, ,"","Z","epson"		
garantia extendida,"gehpu7a14e","garantia extendida - hp 3y nbd + dmr lsrjt m725 mfp[@@@]",1,908.00, ,"","W","hp comercial"		
garantia extendida,"gehpu8c89e","hp carepack 3 laser jet m830",1,2000.00, ,"","Z","hp comercial"		
garantia extendida,"gehpu9ba7e","servicio hp al siguiente día",5,42.00, ,"","W","hp consumo"		
garantia extendida,"gehpum957e","garantía extendida hp um957e, 3 años, protección contra daños accidentales en noteboo",3,100.00, ,"","W","hp consumo"		
garantia extendida,"gelen5ps0l30075","ge lenovo accidental damage pr",>20,100.00, ,"","Z","lenovo - thinkpad"		
garantia extendida,"gelen5ws1s88528","3y onsite prod excha upg 3yb",>20,20.00, ,"","Z","lenovo - thinkpad"		
garantia extendida,"gesrvh8qv5e","hpe 5y fc 24x7 dl380 gen10 svc",1,2000.00, ,"","Z","hp enterprise - servidores"		
garantia extendida,"lichpehf9b4e","aruba 3y fc nbd exch hw 2930f",1,65.27, ,"","Y","hp enterprise - networking"		
garantia extendida,"nwrksupzd12051y","licencia de soporte ruckus watchdog partner, parazonedirector 1205, 1 año.[@@@]", ,300.00, ,"","Z","ruckus"		
garantia extendida,"swhpbd707aae","vmw vsphere ess 3yr e-ltu",2,522.00, ,"","W","hp enterprise - servidores"		
garantia extendida,"swhpeh33bde","hpe 5y tc ess dl20 gen10 plus", ,350.00, ,"","W","hp enterprise - servidores"		
garantia extendida,"swhpehc5n8e","hpe 3 year foundationcare dl20",7,60.00, ,"","Z","hp enterprise - servidores"		
garantia extendida,"zgeu10n3e","3 yrs next business day onsite",1,50.00, ,"","Z","hp comercial"		
garantia extendida,"zzgeepfx890-2","garantia ext ep fx-890 24m",1,52.00, ,"","","epson"		
garantia extendida,"zzgeeptmu220pa"," garantia exten tmu220pa 1 ano",1,67.00, ,"","Z","epson"		
garantia extendida,"zzgehph8qp7e","hpe 3y fc 24x7 dl380 gen10 svc",1,520.00, ,"","W","hp enterprise - servidores"		
garantia extendida,"zzgehpu4391e","c-pack portatil nx7000 3-3-3",3,99.00, ,"","Z","hp comercial"		
garantia extendida,"zzgehpu4414e","c-pack portatil n610c 9-9-3",1,38.60, ,"","Z","hp consumo"		
garantia extendida,"zzgehpu4523e"," c-pack servidor ml350 hw insta",1,278.90, ,"","Z","hp enterprise - servidores"		
garantia extendida,"zzgehpu4817e","cpe 3y rtntodepot pav/pre nk",>20,9999999.99, ,"","Z","hp comercial"		
garantia extendida,"zzgehpu6g23e","hp startup ml310e service",1,218.00, ,"","W","hp enterprise - servidores"		
garantia extendida,"zzgehpu7al9e","hp 3 year 24x7 dl360 gen9 foundation care service[@@@]",2,1000.00, ,"","Z","hp enterprise - servidores"		
garantia extendida,"zzgehpu7az7e","hp 3 year 24x7 dl160 gen9 foundation care service[@@@]",1,1000.00, ,"","Z","hp enterprise - servidores"		
garantia extendida,"zzgehpuc807e","hp 3y 9x5 next business day on-site promo notebook only svc for regular 1 year warran",20,113.00, ,"","W","hp comercial"		
garantia extendida,"zzgelen72h9990","3y insitu 24x7x4 (middle serv)",2,150.00, ,"","Z","lenovo - systemx"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMAGENES, ACCESORIOS DISP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
imagenes, accesorios disp,"accepelpft01","módulo táctil para proyectores interactivos epsonbrightlink elpft01[@@@]este accesori", ,177.20, ,"","W","epson - comercial"		
imagenes, accesorios disp,"accte9062w","ecran teros te-9062w, 1.92 x 1.92 mts, 1:1, 107 blanco mate[@@@]mejora tus presentac",>20,29.00, ,"","D","teros"		
imagenes, accesorios disp,"mmacep13h010l48","lampara epson elplp48 replacement projector, para proyectores epson powerlite 1716/ 1",3,280.00, ,"","W","epson"		
imagenes, accesorios disp,"zzzmaletinproy","promocional - maletin para proyector[@@@]", ,10.00, ,"","F","zz otras marcas"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMAGENES, ESCANER DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
imagenes, escaner de,"msepds730n","escáner epson ds-730n, usb 2.0, ethernet, alimentacion vertical, duplex a color.[@@@]",14,510.00, ,"","W","epson - comercial"		
imagenes, escaner de,"msepds770ii","escáner de documentos epson ds-770 ii usb 3.0 de alta velocidad, sensor optico color ",>20,556.00, ,"","W","epson - comercial"		
imagenes, escaner de,"msepds870","escáner de documento epson workforce ds-870, 600dpi, 65 ppm / 130 ipm, adf.[@@@]fuent",10,733.00, ,"","W","epson - comercial"		
imagenes, escaner de,"msepds970","escáner para grupos de trabajo epson ds-970 600dpi, 85 ppm / 170 ipm, usb 3.0 / 2.0[@",6,920.00, ,"","W","epson - comercial"		
imagenes, escaner de,"scepb11b273201","escaner de documentos de cama plana a color epsonds-1730, duplex , interfaz: usb 2.0[",1,433.00, ,"","W","epson - comercial"		
imagenes, escaner de,"schp6fw07a","escáner hp scanjet pro 3000 s4 con alimentación de hojas, resolucion(600x600 ppp), us",>20,250.00, ,"","W","hp comercial"		
imagenes, escaner de,"schp6fw09a","escaner hp scanjet enterprise flow 5000 s5, resolucion (600x600 ppp), usb 3.0[@@@]esc",>20,493.00, ,"","W","hp comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMAGENES, PROYECTOR","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
imagenes, proyector,"mmv11ha08520","proyector laser powerlite eb-750f fhd 1080p, de tiro ultracorto con inalámbrico integ",1,1570.00, ,"","Y","epson - comercial"		
imagenes, proyector,"mmvdel630su","proyector laser de corto alcance powerlite l630sufhd wuxga, hdmix2, vgax2, lan (rj-45",1,4089.90, ,"","W","epson - comercial"		
imagenes, proyector,"mmvdepbl1485f","proyector epson brightlink 1485fi+ interactivo táctil de distancia ultracorta, luz la",1,2960.00, ,"","W","epson - comercial"		
imagenes, proyector,"mmvdepef61gr","proyector epson smart portátil lifestudio pop ef-61 - verde humo - full hd[@@@]grande",1,480.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepef61r","proyector epson smart portátil lifestudio pop ef-61 - beige rosado - full hd[@@@]gran",14,480.00, ,"","W","epson"		
imagenes, proyector,"mmvdepef61wh","proyector epson smart portátil lifestudio pop ef-61 - blanco calido - full hd[@@@]gra",>20,480.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepef71","proyector epson smart portátil lifestudio flex ef-71 - blanco cálido - full hd[@@@]di",15,660.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepef72","proyector epson smart portátil lifestudio flex plus ef-72 - roble - 4k pro uhd[@@@]el",2,827.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepfh02","proyector portátil epiqvision fh02 con android tv, smart, fhd 1080p de hasta 300, 3l",>20,373.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepfh54","proyector epson powerlite fh54+ 3lcd para aulas[@@@]potencia tus presentaciones con e",>20,919.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepl210w","proyector laser powerlite l210w wxga 3lcd, wi-fi,hdmi x2, computer in x1, lan (rj-45)",6,1404.00, ,"","W","epson - comercial"		
imagenes, proyector,"mmvdepl260f","proyector laser powerlite l260f 1080p 3lcd, wi-fi, hdmi x2, vga input x1, lan (rj-45)",5,1565.00, ,"","W","epson - comercial"		
imagenes, proyector,"mmvdeppef21w","proyector láser pórtatil smart epson epiqvision ef21, color blanco diamante[@@@]disfr", ,572.00, ,"","W","epson"		
imagenes, proyector,"mmvdeppw119w","proyector powerlite 119w 3lcd wxga, hdmi x2, vga x2, lan (rj-45), usb[@@@]sistema de ",6,604.00, ,"","W","epson"		
imagenes, proyector,"mmvdeppwe24","proyector epson powerlite e24 portátil[@@@]con elproyector epson powerlite e24 (p/n: ",>20,400.00, ,"","Y","epson"		
imagenes, proyector,"mmvdepx49","proyector epson powerlite x49, 3600 lúmenes, 1024x768, xga, parlante monoaural: 5w x ",>20,503.00, ,"","W","epson"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMAGENES, SCAN/COD/BARRAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
imagenes, scan/cod/barras,"accadv6012n","escaner de plataforma adv-6012 , lector de códigoqr y código de barras[@@@]el escáner",>20,44.00, ,"","D","advance computer corp"		
imagenes, scan/cod/barras,"accadv6013n2","scanner inalámbrico 1d y 2d advance adv-6013n2, 1800mah, 2.4ghz, ip54[@@@]scanner ina",>20,38.00, ,"","D","advance computer corp"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESION_CORTE_DISEÑO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresion_corte_diseÑo,"impcr2011289","cricut bundle maker 4", ,356.40, ,"","D","cricut"		
impresion_corte_diseÑo,"prcr2009241","cricut | prensa de calor para gorras hat press[@@@]",1,85.00, ,"","Y","cricut"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESORA LASER/LED","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresora laser/led,"prehpmfp3303fdw","impresora hp color laserjet pro mfp 3303fdw (imprime/escanea/copia/fax), usb 2.0/lan/",>20,560.00, ,"","W","hp comercial"		
impresora laser/led,"prhp111w","impresora hp laserjet monocromatica m111w, imprime/wi-fi/wi-fi direct/bluetooth/usb 2",>20,97.00, ,"","W","hp comercial"		
impresora laser/led,"prhpljm612dn","hp laserjet enterprise m612dn",>20,952.00, ,"","W","hp comercial"		
impresora laser/led,"prhpljm612dn-b","hp laserjet enterprise m612dn",3,973.00, ,"","W","hp comercial"		
impresora laser/led,"prhplpm501","impresora hp laserjet pro m501dn, 45 ppm, 4800x600 dpi, lan/usb.[@@@]solo imprime en ",4,268.00, ,"","W","hp comercial"		
impresora laser/led,"print2r3e8a","hp laserjet tank mfp 1602w",>20,203.00, ,"","W","hp comercial"		
impresora laser/led,"print2r3e8a-b","hp laserjet tank mfp 1602w",1,195.00, ,"","W","hp comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESORA MULTIFUN LASER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresora multifun laser,"prhpljmfp4103fd","impresora monocromatica hp laserjet pro mfp 4103fdw, imprime/copia/escanea/fax/usb 2.",>20,383.00, ,"","W","hp comercial"		
impresora multifun laser,"prhplm432fdn","impresora monocromatica multifunción hp laser 432fdn, (1200 x 1200 dpi), usb 2.0, eth",8,396.00, ,"","W","hp comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESORA MULTIFUN TINTA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresora multifun tinta,"zzprhpaioa9j40a","imp hp envy 5530 wireless aio",1,9.00, ,"","X","hp consumo"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESORA TERMICA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresora termica,"bidc31cg62054","impresora epson tm-h6000v multifunción de recibospara el sector financiero y minorist", ,590.40, ,"","W","epson - comercial"		
impresora termica,"pradv7011n","impresora termica inalámbrica advance adv-7011, velocidad de impresion 90 mm/seg[@@@]",>20,38.70, ,"","D","advance computer corp"		
impresora termica,"pradv8010nop","termica usb+lan 300 mm/s",1,58.00, ,"","D","advance computer corp"		
impresora termica,"pradv8011n","impresora térmica adv-8011n advance, 300mm/s, 203dpi[@@@]impresora térmica adv-8011n ",>20,83.00, ,"","D","advance computer corp"		
impresora termica,"pradv9010nop","pr impresora de etiquetas 80mm",2,63.00, ,"","D","advance computer corp"		
impresora termica,"pradv9013n","impresora térmica dual advance adv-9013n, usb . impresion de etiquetas y boletas[@@@]",>20,77.00, ,"","D","advance computer corp"		
impresora termica,"pradv9021n","impresora térmica dual advance adv-9021n, impresion de etiquetas y boletas.[@@@]impre",>20,87.00, ,"","D","advance computer corp"		
impresora termica,"pradv9026n","impresora termica inalámbrica advance adv-9026, velocidad de impresion 70 mm/seg[@@@]",>20,61.20, ,"","Y","advance computer corp"		
impresora termica,"prc31cl26042ad","impresora de cocina y recibos epson tm-u220ii/usb/puerto para caja de dinero (cash dr",19,313.00, ,"","W","epson - comercial"		
impresora termica,"prepcw-c6500au","impresora de etiquetas a color epson colorworks cw-c6500a, c/cortador automático inte",1,2368.00, ,"","W","epson - comercial"		
impresora termica,"preptc31cl45001","impresora termica epson tm-t20ivl, interfaz: usb+serial (rs-232c)[@@@]la impresora té",>20,121.00, ,"","W","epson - comercial"		
impresora termica,"preptc31cl47022","impresora termica epson tm-t20iv-sp, interfaz: usb+ethernet+serial (rs-232c)[@@@]la e",>20,157.00, ,"","W","epson - comercial"		
impresora termica,"preptm-t88vii","impresora térmica epson tm-t88vii, interfaz: usb integrado + ethernet integrado+seria",>20,325.00, ,"","W","epson - comercial"		
impresora termica,"preptm-u295-272","impresora termica epson tm-u295-272, interfaz: serial (rs-232c)[@@@]una impresora de ",2,341.00, ,"","W","epson - comercial"		
impresora termica,"ptec31cl45002","impresora termica epson tm-t20ivl, interfaz: usb+ethernet[@@@]la impresora térmica ep",>20,132.00, ,"","W","epson - comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","IMPRESORA, ACCESORIOS DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
impresora, accesorios de,"accadv5421bk","caja para efectivo advance adv-5421, 4 ranuras, rj11, negro[@@@]organizte de manera s",14,28.00, ,"","D","advance computer corp"		
impresora, accesorios de,"accadv6406bk","caja para efectivo advance adv-6406, 5 ranuras, rj11, negro[@@@]mantén el control de ",>20,34.80, ,"","D","advance computer corp"		
impresora, accesorios de,"accadvtp7011n","papel termico 70gr (5 rollos)",>20,4.97, ,"","D","advance computer corp"		
impresora, accesorios de,"accadvtp8010n1","papel termico 70gr (5 rollos)",>20,7.97, ,"","D","advance computer corp"		
impresora, accesorios de,"accadvtp8011n","papel termico 70gr (5 rollos)",>20,9.47, ,"","D","advance computer corp"		
impresora, accesorios de,"accepc12c934591","caja de mantenimiento l15150",>20,19.60, ,"","W","epson - comercial"		
impresora, accesorios de,"accepc33s021601","maintenance box for c4000",2,24.11, ,"","W","epson - comercial"		
impresora, accesorios de,"acprhpcf338a","gabinete para hp laserjet m525 mfp (cf338a)[@@@]compatible con hp laserjet enterprise", ,373.00, ,"","D","hp comercial"		
impresora, accesorios de,"bidc825343","adaptador de poder ps-180-343", ,25.95, ,"","W","epson - comercial"		
impresora, accesorios de,"praccableusb2","cable usb 2.0 para impresora", ,110.00, ,"consultar","Z","zz otras marcas"		
impresora, accesorios de,"prachpq7549a","unidades de impresión a doble cara hp (q7549a)- para laserjet serie 5200 //  multifun", ,1100.00, ,"","W","hp comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","INTERNET, SERVICIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
internet, servicios,"dnvah064","server housing 64k",4,9999999.99, ,"","Z","deltron pc"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","KASPERSKY ESD BUSINESS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
kaspersky esd business,"swkl4541ddefs","software kaspersky small office security, para 5 pcs+1 serv, lic 1 año, producto virt",>20,70.16, ,"","Y","kaspersky"		
kaspersky esd business,"swkl4541ddkfs","software kaspersky small office security, para 10pcs+1 serv, lic 1 año, producto virt",>20,129.99, ,"","Y","kaspersky"		
kaspersky esd business,"swkl4541ddmfs","software kaspersky small office security, para 15pcs, licencia 1 año, producto virtua",>20,185.28, ,"","W","kaspersky"		
kaspersky esd business,"swkl4541ddnfs","software kaspersky small office security, para 20pcs, licencia 1 año, producto virtua",>20,227.52, ,"","W","kaspersky"		
kaspersky esd business,"swkl4541ddpfs","software kaspersky small office security, para 25pcs, licencia 1 año, producto virtua",>20,252.21, ,"","W","kaspersky"		
kaspersky esd business,"swkl4541ddqfs","software kaspersky small office security, para 50pcs, licencia 1 año, producto virtua",>20,487.63, ,"","W","kaspersky"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","KASPERSKY ESD CONSUMO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
kaspersky esd consumo,"swkl1041ddafs1","antivirus kaspersky standard, para 1 pc, lic 1 año, producto virtual.[@@@]",>20,17.73, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1041ddafs9","kaspersky standard latam 1-dvc",>20,999.00, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1041ddcfs1","antivirus kaspersky standard, para 3 pcs, lic 1 año, producto virtual.[@@@]",>20,24.82, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1041ddefs1","antivirus kaspersky standard, para 5 pcs, lic 1 año, producto virtual.[@@@]",>20,31.91, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1041ddkfs1","antivirus kaspersky standard, para 10 pcs, lic 1 año, producto virtual.[@@@]",>20,44.92, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1042ddafs1","antivirus kaspersky plus, para 1 pc, lic 1 año, producto virtual.[@@@]",>20,24.82, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1042ddcfs1","antivirus kaspersky plus, para 3 pcs, lic 1 año, producto virtual.[@@@]",>20,31.91, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1042ddefs1","antivirus kaspersky plus, para 5 pcs, lic 1 año, producto virtual.[@@@]",>20,39.01, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1042ddkfs1","antivirus kaspersky plus, para 10 pcs, lic 1 año,producto virtual.[@@@]",>20,50.83, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1047ddcfs1","antivirus kaspersky premium, para 3 pcs, lic 1 año, producto virtual.[@@@]",>20,35.47, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl1047ddefs","antivirus kaspersky premium, para 5 pcs, lic 1 año, producto virtual.[@@@]",>20,42.56, ,"","W","kaspersky"		
kaspersky esd consumo,"swkl1987ddefs","ksec2 latam 5-dvc 1-user 1y",>20,18.83, ,"","Y","kaspersky"		
kaspersky esd consumo,"swkl4541ddefr","kaspersky small office securit",>20,300.00, ,"","Y","kaspersky"		
kaspersky esd consumo,"zzkl1042ddefs","kaspersky plus 2022 5_device",>20,666.00, ,"","Y","microsoft oem"		
kaspersky esd consumo,"zzlenkl1041ddaf","kaspersky standar 1pc 1y (len)",>20,666.00, ,"","Y","lenovo - idea"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MATERIALES_SUMINISTROS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
materiales_suministros,"acccr2003546","cr pack mats for cutter", ,15.30, ,"","D","cricut"		
materiales_suministros,"accpr2007120","cricut | vinilo permanente smart | muestrario elegancia | 13.9cm x 30.4cm[@@@]",>20,4.20, ,"","Y","cricut"		
materiales_suministros,"accpr2007145","cricut | vinilo permanente smart shimmer | color dorado | 13.9cm x 1.21m[@@@]",10,4.60, ,"","Y","cricut"		
materiales_suministros,"accpr2007353","cricut | vinilo permanente smart | color blanco |rollo de mejor valor 13.9cm x 3m[@@@",4,8.00, ,"","Y","cricut"		
materiales_suministros,"accpr2007809","cricut | tapete para tarjetas | 11.4cm x 15.8cm |compatible con cricut joy[@@@]",4,3.10, ,"","Y","cricut"		
materiales_suministros,"accpr2008743","cricut | paquete de materiales esenciales[@@@]",7,54.50, ,"","Y","cricut"		
materiales_suministros,"accpr2009056","cricut | kit de transferencia para foil | compatible con cricut joy[@@@]",5,17.50, ,"","Y","cricut"		
materiales_suministros,"accpr2010042","cricut | vinilo permanente escribible smart label| color plateado | 13.9cm x 33cm[@@@",16,5.10, ,"","Y","cricut"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MB CI9 S1700 DDR4","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mb ci9 s1700 ddr4,"mbarb760mcd4blk","motherboard asrock b760m-c/d4, chipset intel b760, lga1700, matx[@@@]soporta procesad",>20,2000.00, ,"","P","asrock"		
mb ci9 s1700 ddr4,"mbash610mfd4r20","motherboard asus prime h610m-f d4 r2.0, chipset intel h610, lga1700, micro-atx[@@@]so",>20,61.10, ,"","P","asus"		
mb ci9 s1700 ddr4,"mbgbb760md3hpd4","motherboard gigabyte b760m d3hp ddr4, chipset intel b760, lga1700, matx[@@@]soporta p",>20,82.00, ,"","P","gigabyte"		
mb ci9 s1700 ddr4,"mbgbh610mkd4","motherboard gigabyte h610m k ddr4 (rev. 1.0) chipset intel h610, lga1700, micro atx[@",7,56.50, ,"","P","gigabyte"		
mb ci9 s1700 ddr4,"mbgbz790dd4","motherboard gigabyte z790 d ddr4 (rev. 1.0) chipset intel z790, lga1700, atx[@@@]sopo",>20,194.00, ,"","P","gigabyte"		
mb ci9 s1700 ddr4,"mbmsb760m-pddr4","motherboard msi pro b760m-p ddr4, chipset intel b760, lga1700, hdmi, dp, vga, matx.[@",>20,79.90, ,"","P","msi"		
mb ci9 s1700 ddr4,"mbmsh610m-gddr4","motherboard msi pro h610m-g ddr4, chipset intel h610, lga1700, matx[@@@]soporta proce",1,59.95, ,"","P","msi"		
mb ci9 s1700 ddr4,"mbmsh610m-sddr4","motherboard msi pro h610m-s ddr4, chipset intel h610, lga1700, matx[@@@]soporta proce",>20,58.80, ,"","P","msi"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MB CI9 S1700 DDR5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mb ci9 s1700 ddr5,"mbasb760m-a","motherboard asus prime b760m-a chipset intel b760, lga1700, micro atx[@@@]soporta pro",>20,96.00, ,"","P","asus"		
mb ci9 s1700 ddr5,"mbash610m-kd5","motherboard asus prime h610m-k, chipset intel h610, lga1700, micro atx[@@@]soporta pr",>20,62.50, ,"","P","asus"		
mb ci9 s1700 ddr5,"mbgbb760mds3hg5","motherboard gigabyte b760m ds3h gen5, chipset intel b760, lga1700, matx[@@@]soporta p", ,109.11, ,"","P","gigabyte"		
mb ci9 s1700 ddr5,"mbgbb760med5","motherboard gigabyte b760m e (rev. 1.0) chipset intel b760, lga1700, micro atx[@@@]so",>20,81.70, ,"","P","gigabyte"		
mb ci9 s1700 ddr5,"mbgbh610mkv2d5","motherboard gigabyte h610m k v2, chipset intel h610, lga1700, micro atx[@@@]soporta p",>20,58.30, ,"","P","gigabyte"		
mb ci9 s1700 ddr5,"mbmsb760m-e","motherboard msi pro b760m-e, chipset intel b760, lga1700, hdmi, vga, matx[@@@]soporta",4,86.50, ,"","P","msi"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MB CU9 S1851 DDR5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mb cu9 s1851 ddr5,"mbarb860m-h2","motherboard asrock b860m-h2, chipset intel b860, lga 1851, 2xhdmi, matx[@@@]soporta p",>20,89.00, ,"","P","asrock"		
mb cu9 s1851 ddr5,"mbasb860m-k","motherboard asus prime b860m-k, chipset intel b860, lga 1851, hdmi, dp, matx[@@@]sopo", ,103.60, ,"","P","asus"		
mb cu9 s1851 ddr5,"mbasprh810m-e","motherboard asus prime h810m-e, chipset intel h810, lga 1851, matx[@@@]soporta proces",>20,87.08, ,"","P","asus"		
mb cu9 s1851 ddr5,"mbasprh810m-k","motherboard asus prime h810m-k, chipset intel h810, lga1851, vga, dp, matx[@@@]soport",>20,83.20, ,"","P","asus"		
mb cu9 s1851 ddr5,"mbgbb860mk","motherboard gigabyte b860m k, chipset intel b860,lga 1851, hdmi, matx[@@@]soporta pro",>20,94.00, ,"","P","gigabyte"		
mb cu9 s1851 ddr5,"mbgbh810mk","motherboard gigabyte h810m k, chipset intel h810,lga 1851, micro-atx[@@@]soporta proc",>20,77.50, ,"","P","gigabyte"		
mb cu9 s1851 ddr5,"mbmsb860m-epro","motherboard msi pro b860m-e, chipset intel b860, lga1851, hdmi, dp, matx[@@@]soporta ",>20,93.50, ,"","P","msi"		
mb cu9 s1851 ddr5,"mbmsh810m-bpro","motherboard msi pro h810m-b, chipset intel h810, lga 1851, hdmi, dp, matx[@@@]soporta",>20,80.15, ,"","P","msi"		
mb cu9 s1851 ddr5,"mbmsh810m-epro","motherboard msi pro h810m-e, chipset intel h810, lga 1851, hdmi, dp, matx[@@@]soporta",>20,77.50, ,"","P","msi"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MB CU9 S1851 DDR5 GAMING","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mb cu9 s1851 ddr5 gaming,"mbarz890taichi","mb ar z890 taichi s/v/l ddr5",2,484.00, ,"","P","asrock"		
mb cu9 s1851 ddr5 gaming,"mbasb860-agmgwf","motherboard asus rog strix b860-a gaming wifi, chipset intel b860, lga 1851, hdmi, dp", ,235.00, ,"","P","asus"		
mb cu9 s1851 ddr5 gaming,"mbasb860-fgmgwf","motherboard asus rog strix b860-f gaming wifi, chipset intel b860, lga 1851, hdmi, dp",2,256.00, ,"","P","asus"		
mb cu9 s1851 ddr5 gaming,"mbasz890-fgmgwf","motherboard asus rog strix z890-f gaming wifi, chipset intel z890, lga 1851, hdmi, dp", ,390.23, ,"","P","asus"		
mb cu9 s1851 ddr5 gaming,"mbgbz890aproice","motherboard gigabyte z890 aorus pro ice, chipset intel z890, lga 1851, atx[@@@]soport",1,333.17, ,"","P","gigabyte"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MB SOCKET AM4 AMD","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mb socket am4 amd,"mbarb450mhdvr4","motherboard asrock b450m-hdv r4.0, chipset amd b450, socket amd am4, matx[@@@]soporta",>20,46.25, ,"","P","asrock"		
mb socket am4 amd,"mbasa520m-k","motherboard asus prime a520m-k, chipset amd a520,socket amd am4, micro atx[@@@]soport",>20,48.10, ,"","P","asus"		
mb socket am4 amd,"mbasb550m-aac","motherboard asus prime b550m-a ac, chipset amd b550, socket amd am4, matx[@@@]soporta",>20,86.50, ,"","P","asus"		
mb socket am4 amd,"mbgba520mkv2","motherboard gigabyte a520m k v2 (rev. 1.0) chipset amd a520, socket am4, micro atx[@@",>20,44.00, ,"","P","gigabyte"		
